[[1], [4, 0], [5, 0, 0], [0, 1, 1, 1], [2, 1, 1, 1, 1], [3, 0, 0, 0, 0, 1]], 0.7302
[[5], [1, 0], [0, 0, 0], [5, 0, 1, 0], [3, 0, 0, 0, 1], [5, 0, 0, 0, 0, 0]], 0.7378
[[0], [5, 0], [2, 1, 0], [0, 1, 0, 0], [1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1]], 0.7342
[[1], [4, 1], [5, 1, 0], [4, 0, 0, 0], [3, 0, 1, 0, 1], [4, 1, 0, 0, 0, 0]], 0.7254
[[2], [2, 0], [5, 0, 1], [2, 1, 0, 0], [1, 0, 0, 1, 0], [3, 0, 0, 1, 0, 0]], 0.7456
[[1], [5, 0], [0, 0, 0], [2, 0, 1, 1], [0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 1]], 0.738
[[4], [0, 0], [1, 0, 0], [3, 0, 0, 0], [5, 1, 0, 0, 1], [5, 0, 1, 0, 0, 1]], 0.739
[[1], [3, 0], [0, 0, 0], [5, 1, 0, 1], [5, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]], 0.7474
[[4], [5, 0], [3, 0, 0], [3, 0, 1, 0], [1, 1, 0, 0, 1], [3, 1, 0, 1, 1, 0]], 0.7396
[[0], [4, 1], [5, 0, 0], [4, 1, 1, 0], [4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0]], 0.7398
[[1], [1, 0], [1, 0, 0], [4, 0, 0, 0], [3, 1, 0, 0, 1], [1, 0, 1, 1, 0, 1]], 0.7376
[[2], [2, 1], [4, 0, 0], [3, 0, 0, 0], [3, 0, 1, 1, 0], [4, 0, 0, 1, 0, 0]], 0.7388
[[0], [5, 0], [1, 0, 0], [3, 0, 0, 0], [5, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0]], 0.741
[[0], [1, 0], [1, 0, 1], [3, 0, 0, 0], [1, 0, 0, 0, 1], [4, 1, 0, 1, 0, 1]], 0.7386
[[0], [5, 1], [0, 1, 0], [0, 0, 0, 0], [4, 1, 1, 0, 1], [4, 0, 0, 0, 0, 0]], 0.7234
[[0], [5, 1], [3, 1, 0], [5, 0, 0, 1], [0, 0, 0, 1, 1], [5, 0, 1, 0, 0, 0]], 0.7202
[[2], [0, 0], [3, 0, 0], [3, 1, 0, 1], [4, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0]], 0.749
[[2], [4, 1], [5, 0, 0], [0, 1, 0, 0], [0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 1]], 0.734
[[0], [1, 0], [3, 0, 1], [0, 1, 0, 0], [1, 1, 0, 0, 1], [4, 0, 0, 1, 0, 0]], 0.743
[[5], [0, 0], [0, 0, 0], [5, 0, 0, 1], [0, 1, 0, 1, 0], [2, 1, 0, 0, 0, 0]], 0.748
[[0], [2, 0], [1, 1, 0], [4, 0, 0, 0], [4, 1, 1, 0, 0], [0, 0, 0, 1, 0, 0]], 0.7322
[[2], [5, 1], [1, 0, 0], [4, 1, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1]], 0.734
[[3], [0, 0], [1, 0, 0], [0, 0, 1, 0], [2, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0]], 0.7356
[[5], [5, 1], [4, 1, 0], [5, 0, 1, 1], [5, 1, 0, 0, 0], [5, 0, 1, 1, 1, 0]], 0.7198
[[3], [5, 0], [3, 1, 0], [1, 0, 0, 1], [2, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0]], 0.7376
[[5], [1, 0], [4, 0, 1], [4, 0, 0, 0], [0, 0, 0, 0, 0], [1, 1, 0, 0, 1, 0]], 0.744
[[0], [3, 0], [5, 0, 0], [0, 1, 0, 0], [1, 0, 1, 0, 1], [2, 0, 0, 0, 1, 0]], 0.7342
[[3], [2, 0], [3, 0, 0], [1, 0, 0, 1], [0, 0, 0, 0, 0], [2, 1, 0, 0, 1, 1]], 0.7418
[[0], [0, 0], [2, 0, 0], [4, 0, 0, 1], [3, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0]], 0.7474
[[1], [0, 0], [5, 0, 0], [5, 1, 0, 0], [0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0]], 0.742
[[0], [1, 0], [0, 0, 0], [5, 1, 0, 0], [4, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1]], 0.7358
[[5], [0, 1], [5, 0, 0], [0, 0, 1, 1], [3, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0]], 0.7302
[[0], [0, 0], [3, 0, 0], [1, 0, 0, 0], [5, 1, 0, 0, 1], [5, 1, 0, 0, 0, 0]], 0.7398
[[2], [3, 0], [0, 0, 0], [1, 0, 0, 0], [5, 0, 0, 1, 1], [1, 1, 0, 1, 1, 0]], 0.7364
[[4], [3, 1], [0, 0, 0], [0, 0, 0, 0], [2, 1, 0, 0, 1], [2, 0, 1, 1, 1, 0]], 0.7364
[[3], [4, 0], [0, 1, 0], [0, 1, 0, 1], [1, 0, 0, 0, 1], [1, 0, 0, 1, 1, 0]], 0.7318
[[0], [2, 0], [4, 1, 0], [1, 0, 0, 1], [0, 0, 0, 1, 0], [4, 0, 0, 0, 0, 1]], 0.733
[[5], [4, 0], [3, 0, 0], [4, 0, 1, 0], [5, 0, 0, 1, 0], [5, 0, 0, 0, 0, 1]], 0.7364
[[0], [5, 1], [3, 0, 0], [1, 0, 0, 0], [2, 0, 1, 1, 0], [2, 0, 0, 0, 1, 1]], 0.7364
[[2], [4, 1], [3, 0, 0], [0, 1, 0, 0], [0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0]], 0.7416
[[0], [0, 0], [5, 0, 0], [1, 1, 0, 0], [1, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0]], 0.7404
[[4], [5, 0], [3, 0, 0], [1, 1, 0, 1], [5, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]], 0.7442
[[2], [1, 1], [4, 1, 0], [5, 0, 0, 0], [4, 0, 0, 1, 1], [2, 1, 1, 0, 0, 0]], 0.7312
[[0], [3, 1], [5, 1, 0], [3, 0, 0, 0], [5, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0]], 0.7312
[[4], [5, 0], [4, 0, 0], [4, 0, 1, 0], [4, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0]], 0.7378
[[0], [4, 0], [4, 1, 0], [4, 1, 0, 1], [3, 1, 0, 0, 0], [4, 1, 0, 1, 0, 1]], 0.7346
[[0], [0, 0], [0, 1, 1], [3, 0, 0, 1], [1, 0, 0, 0, 1], [4, 1, 0, 0, 0, 0]], 0.7274
[[2], [3, 0], [1, 0, 0], [3, 0, 0, 0], [0, 0, 0, 0, 1], [3, 1, 0, 0, 0, 0]], 0.7356
[[2], [5, 1], [0, 0, 1], [3, 0, 0, 0], [4, 1, 0, 1, 0], [2, 0, 0, 0, 0, 1]], 0.742
[[2], [5, 1], [0, 0, 1], [3, 0, 0, 0], [1, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0]], 0.7434
[[2], [1, 1], [0, 0, 0], [4, 1, 1, 1], [5, 0, 0, 1, 1], [3, 1, 0, 1, 1, 0]], 0.7238
[[0], [0, 1], [2, 1, 0], [2, 0, 0, 1], [2, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0]], 0.7302
[[5], [0, 0], [5, 1, 0], [5, 1, 0, 0], [3, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0]], 0.7388
[[1], [3, 0], [0, 0, 0], [4, 1, 0, 0], [3, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1]], 0.7358
[[3], [2, 0], [1, 0, 0], [5, 0, 0, 0], [0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0]], 0.7388
[[2], [5, 1], [1, 0, 0], [3, 0, 0, 0], [4, 1, 1, 1, 0], [1, 0, 0, 0, 1, 1]], 0.7372
[[4], [5, 0], [2, 1, 1], [3, 0, 1, 1], [1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1]], 0.7228
[[3], [5, 0], [0, 0, 0], [3, 1, 0, 1], [4, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0]], 0.7502
[[0], [0, 0], [3, 1, 0], [4, 0, 1, 0], [5, 0, 1, 0, 0], [4, 0, 0, 0, 1, 0]], 0.7294
[[5], [5, 0], [0, 0, 0], [2, 0, 0, 1], [5, 0, 0, 1, 1], [0, 1, 0, 0, 1, 0]], 0.7406
[[3], [5, 0], [2, 0, 1], [1, 0, 0, 1], [4, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0]], 0.7436
[[1], [0, 0], [0, 1, 0], [4, 0, 0, 0], [3, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]], 0.7334
[[0], [4, 0], [4, 0, 0], [4, 0, 0, 0], [5, 1, 0, 0, 0], [4, 0, 1, 0, 0, 1]], 0.7374
[[5], [0, 0], [3, 1, 0], [1, 1, 1, 1], [5, 0, 1, 0, 0], [1, 1, 1, 0, 0, 0]], 0.735
[[2], [2, 0], [2, 1, 1], [3, 0, 0, 0], [0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0]], 0.7428
[[5], [5, 1], [4, 0, 1], [1, 0, 0, 1], [4, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0]], 0.7306
[[5], [5, 1], [0, 1, 0], [2, 1, 1, 1], [5, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]], 0.7202
[[5], [5, 0], [5, 0, 0], [5, 0, 1, 0], [0, 1, 0, 1, 0], [4, 0, 0, 0, 1, 0]], 0.7416
[[4], [2, 0], [5, 0, 0], [1, 1, 0, 0], [4, 1, 0, 0, 1], [1, 0, 0, 0, 1, 0]], 0.737
[[4], [5, 0], [4, 0, 0], [2, 0, 1, 0], [1, 1, 1, 0, 1], [0, 0, 1, 1, 0, 0]], 0.734
[[4], [0, 0], [0, 0, 0], [2, 0, 0, 0], [2, 1, 0, 1, 1], [4, 0, 0, 1, 0, 0]], 0.7366
[[3], [5, 1], [5, 0, 0], [0, 0, 1, 1], [0, 1, 1, 0, 1], [5, 1, 0, 0, 1, 1]], 0.723
[[5], [4, 0], [0, 0, 1], [1, 1, 1, 1], [5, 0, 1, 0, 0], [0, 1, 0, 0, 1, 0]], 0.743
[[2], [0, 0], [0, 0, 0], [1, 1, 0, 1], [3, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0]], 0.7494
[[0], [3, 0], [2, 0, 1], [2, 0, 0, 0], [2, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0]], 0.7438
[[1], [0, 0], [0, 0, 0], [4, 0, 0, 1], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0, 1]], 0.7408
[[5], [5, 0], [5, 0, 1], [0, 0, 0, 0], [5, 0, 0, 0, 1], [5, 0, 0, 0, 0, 1]], 0.7382
[[0], [3, 0], [3, 0, 1], [4, 0, 1, 0], [0, 0, 0, 1, 0], [4, 0, 0, 0, 1, 0]], 0.744
[[5], [3, 0], [2, 0, 1], [0, 0, 0, 1], [5, 1, 0, 1, 0], [5, 0, 0, 0, 0, 0]], 0.743
[[3], [4, 0], [0, 0, 1], [3, 1, 1, 1], [4, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0]], 0.739
[[1], [3, 1], [5, 1, 1], [0, 0, 0, 0], [2, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0]], 0.7336
[[4], [0, 0], [5, 0, 0], [3, 0, 0, 0], [0, 0, 1, 0, 1], [2, 0, 0, 0, 0, 0]], 0.734
[[0], [1, 1], [3, 0, 1], [0, 0, 0, 0], [4, 0, 0, 1, 1], [5, 0, 1, 0, 0, 0]], 0.736
[[5], [1, 0], [4, 0, 0], [0, 0, 0, 0], [2, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0]], 0.739
[[2], [1, 0], [5, 0, 0], [1, 0, 1, 0], [3, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]], 0.7386
[[3], [0, 0], [5, 1, 0], [0, 1, 0, 1], [3, 0, 1, 1, 0], [5, 0, 0, 1, 0, 0]], 0.735
[[2], [1, 1], [4, 1, 0], [5, 1, 0, 0], [5, 1, 0, 0, 0], [5, 0, 0, 1, 0, 0]], 0.734
[[1], [5, 0], [4, 0, 0], [4, 0, 0, 0], [3, 1, 0, 0, 0], [3, 0, 0, 1, 0, 0]], 0.7422
[[0], [5, 1], [5, 0, 1], [2, 1, 0, 0], [0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0]], 0.7412
[[3], [5, 0], [1, 0, 0], [5, 0, 1, 0], [5, 0, 0, 1, 0], [2, 0, 0, 0, 0, 1]], 0.7364
[[0], [5, 1], [4, 1, 0], [1, 0, 0, 0], [0, 1, 0, 0, 0], [2, 0, 1, 0, 0, 0]], 0.7344
[[0], [0, 0], [4, 0, 1], [0, 0, 1, 0], [1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1]], 0.7356
[[4], [4, 1], [5, 0, 1], [5, 0, 0, 1], [4, 0, 0, 1, 0], [3, 0, 0, 0, 1, 1]], 0.7266
[[3], [3, 0], [3, 1, 0], [4, 0, 1, 0], [0, 0, 0, 1, 0], [2, 0, 0, 0, 0, 0]], 0.7352
[[5], [4, 1], [0, 1, 0], [2, 0, 0, 0], [5, 0, 1, 1, 0], [1, 1, 1, 0, 0, 0]], 0.7308
[[1], [4, 0], [3, 0, 1], [1, 1, 0, 0], [3, 0, 0, 0, 1], [3, 0, 0, 1, 0, 0]], 0.7408
[[4], [2, 0], [4, 0, 1], [4, 0, 0, 0], [2, 0, 0, 0, 1], [1, 1, 0, 1, 1, 0]], 0.7408
[[0], [2, 0], [5, 0, 1], [1, 0, 1, 0], [1, 1, 1, 1, 1], [3, 0, 0, 1, 1, 1]], 0.733
[[2], [0, 1], [0, 0, 0], [5, 1, 0, 0], [1, 1, 0, 0, 0], [2, 0, 0, 1, 0, 0]], 0.741
[[3], [4, 0], [0, 1, 0], [3, 1, 0, 0], [1, 0, 0, 1, 0], [5, 0, 0, 0, 0, 1]], 0.7342
[[3], [5, 1], [0, 0, 0], [0, 1, 1, 1], [2, 0, 0, 0, 0], [2, 0, 1, 1, 0, 1]], 0.7282
[[3], [1, 0], [4, 0, 1], [0, 0, 1, 0], [3, 0, 1, 0, 1], [3, 0, 0, 0, 0, 0]], 0.735
[[4], [4, 0], [2, 1, 0], [1, 0, 0, 0], [2, 1, 0, 1, 1], [0, 1, 1, 0, 0, 0]], 0.7344
[[3], [1, 1], [0, 1, 0], [3, 0, 0, 0], [1, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]], 0.7334
[[0], [5, 0], [2, 0, 1], [5, 1, 1, 1], [5, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0]], 0.7374
[[5], [0, 0], [0, 0, 0], [2, 1, 0, 0], [1, 0, 0, 0, 0], [2, 0, 0, 0, 1, 1]], 0.7352
[[3], [4, 0], [2, 0, 0], [5, 1, 0, 0], [0, 0, 0, 0, 1], [3, 0, 0, 0, 0, 0]], 0.7388
[[4], [2, 0], [5, 0, 1], [0, 0, 0, 0], [4, 0, 1, 0, 1], [3, 1, 0, 1, 0, 1]], 0.7346
[[4], [3, 0], [4, 1, 0], [2, 1, 0, 0], [2, 1, 0, 0, 1], [5, 1, 0, 0, 1, 0]], 0.7352
[[0], [0, 1], [1, 0, 1], [5, 0, 0, 1], [2, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0]], 0.7294
[[1], [3, 0], [2, 0, 1], [2, 0, 1, 0], [3, 0, 1, 0, 0], [5, 1, 0, 1, 0, 0]], 0.74
[[1], [4, 0], [5, 0, 0], [5, 0, 1, 0], [0, 1, 0, 0, 0], [0, 0, 0, 1, 1, 1]], 0.7372
[[4], [5, 1], [5, 1, 1], [2, 0, 1, 1], [3, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0]], 0.7132
[[3], [5, 1], [5, 1, 0], [2, 0, 1, 0], [5, 1, 0, 1, 0], [2, 0, 1, 0, 1, 1]], 0.7324
[[2], [4, 1], [5, 0, 1], [0, 1, 0, 0], [3, 1, 0, 0, 0], [5, 0, 0, 0, 0, 1]], 0.7334
[[5], [5, 0], [2, 0, 1], [5, 1, 0, 0], [2, 0, 1, 1, 0], [5, 0, 0, 0, 0, 0]], 0.7458
[[1], [3, 1], [4, 0, 0], [1, 1, 0, 1], [2, 1, 1, 0, 0], [0, 1, 1, 1, 0, 0]], 0.7332
[[4], [5, 0], [3, 0, 0], [0, 1, 0, 0], [0, 0, 0, 0, 0], [4, 1, 0, 0, 1, 0]], 0.7376
[[5], [0, 0], [0, 0, 0], [0, 0, 1, 0], [1, 0, 1, 0, 1], [5, 1, 1, 0, 1, 1]], 0.7348
[[4], [2, 0], [2, 0, 0], [2, 0, 0, 0], [5, 1, 0, 0, 0], [4, 0, 1, 0, 0, 1]], 0.7374
[[2], [1, 1], [1, 1, 1], [0, 0, 0, 0], [3, 1, 0, 1, 1], [1, 0, 0, 0, 0, 0]], 0.7302
[[4], [0, 0], [3, 0, 0], [5, 0, 0, 0], [2, 1, 0, 1, 0], [0, 0, 0, 1, 0, 0]], 0.742
[[1], [1, 0], [0, 1, 0], [5, 0, 0, 0], [4, 0, 1, 0, 1], [4, 0, 0, 1, 0, 0]], 0.7288
[[1], [1, 0], [5, 1, 0], [0, 0, 0, 1], [1, 0, 0, 1, 0], [2, 0, 1, 0, 0, 0]], 0.7378
[[1], [4, 0], [1, 1, 0], [2, 0, 1, 1], [0, 1, 0, 0, 0], [5, 1, 0, 1, 1, 1]], 0.7276
[[0], [0, 0], [5, 0, 1], [1, 0, 1, 1], [1, 0, 0, 0, 1], [3, 0, 1, 0, 1, 1]], 0.7278
[[1], [5, 0], [2, 0, 0], [0, 1, 0, 0], [5, 0, 0, 1, 0], [5, 0, 0, 1, 0, 0]], 0.7418
[[5], [0, 0], [4, 0, 0], [1, 1, 1, 0], [0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0]], 0.7422
[[0], [4, 0], [0, 0, 0], [5, 1, 0, 0], [4, 0, 1, 0, 0], [0, 0, 1, 1, 1, 1]], 0.7358
[[1], [0, 0], [5, 0, 0], [0, 0, 0, 0], [5, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1]], 0.7378
[[0], [3, 1], [1, 0, 0], [2, 0, 0, 1], [0, 1, 0, 0, 0], [3, 0, 1, 0, 0, 1]], 0.731
[[0], [0, 0], [4, 0, 0], [5, 0, 0, 0], [2, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0]], 0.741
[[5], [5, 0], [2, 1, 0], [0, 0, 0, 0], [3, 0, 0, 1, 1], [5, 0, 0, 0, 1, 0]], 0.7332
[[1], [0, 0], [1, 0, 0], [5, 0, 1, 0], [2, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0]], 0.7364
[[4], [2, 1], [5, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0]], 0.7318
[[2], [3, 1], [5, 0, 1], [0, 0, 0, 0], [1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1]], 0.7368
[[5], [4, 0], [5, 1, 0], [5, 0, 0, 1], [5, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0]], 0.7382
[[2], [2, 0], [2, 1, 1], [5, 0, 0, 0], [4, 1, 1, 0, 1], [0, 1, 1, 0, 0, 1]], 0.7326
[[2], [5, 0], [2, 0, 0], [3, 0, 0, 0], [4, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1]], 0.7368
[[2], [4, 0], [0, 1, 0], [4, 0, 0, 1], [0, 1, 0, 0, 0], [2, 0, 0, 1, 0, 0]], 0.7384
[[0], [3, 1], [2, 0, 0], [0, 1, 0, 1], [0, 1, 0, 0, 1], [0, 1, 1, 1, 0, 0]], 0.7278
[[0], [1, 0], [2, 0, 0], [2, 0, 0, 0], [4, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0]], 0.7338
[[5], [5, 0], [4, 0, 0], [2, 0, 0, 1], [0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0]], 0.745
[[2], [1, 0], [4, 0, 0], [2, 1, 0, 1], [4, 0, 0, 0, 1], [5, 0, 0, 1, 0, 0]], 0.7382
[[0], [1, 0], [4, 1, 0], [4, 1, 0, 0], [2, 1, 0, 0, 0], [1, 0, 1, 1, 0, 0]], 0.7372
[[5], [1, 0], [4, 1, 0], [3, 1, 0, 1], [2, 1, 0, 0, 1], [0, 0, 0, 0, 1, 0]], 0.7334
[[3], [3, 1], [5, 1, 1], [1, 0, 1, 0], [2, 0, 0, 1, 0], [4, 0, 0, 1, 0, 1]], 0.7278
[[1], [3, 0], [3, 0, 0], [1, 1, 0, 1], [0, 0, 1, 1, 0], [4, 0, 0, 0, 0, 0]], 0.745
[[0], [2, 1], [1, 1, 1], [3, 0, 0, 1], [5, 0, 0, 0, 1], [5, 1, 1, 1, 1, 1]], 0.709
[[0], [1, 0], [4, 0, 0], [4, 0, 1, 0], [4, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0]], 0.7404
[[3], [5, 1], [1, 0, 0], [4, 0, 0, 0], [3, 1, 0, 1, 0], [4, 1, 1, 0, 1, 0]], 0.7434
[[1], [0, 1], [1, 1, 1], [5, 1, 0, 0], [5, 0, 0, 0, 0], [3, 0, 0, 0, 0, 1]], 0.7272
[[0], [0, 0], [3, 1, 0], [5, 0, 0, 0], [4, 1, 1, 0, 0], [1, 0, 0, 0, 1, 0]], 0.7332
[[1], [3, 0], [5, 0, 1], [4, 0, 0, 1], [4, 1, 0, 0, 0], [0, 1, 0, 1, 1, 1]], 0.7362
[[5], [0, 0], [3, 0, 0], [4, 1, 0, 0], [1, 1, 1, 1, 1], [2, 0, 0, 1, 1, 1]], 0.7324
[[5], [1, 0], [5, 0, 0], [3, 0, 1, 0], [3, 0, 0, 0, 1], [3, 0, 0, 0, 0, 1]], 0.7334
[[5], [4, 1], [0, 1, 0], [1, 0, 1, 0], [2, 0, 0, 0, 0], [5, 0, 1, 0, 0, 1]], 0.7262
[[3], [0, 0], [5, 0, 0], [5, 0, 1, 1], [5, 0, 0, 1, 0], [3, 0, 0, 0, 1, 0]], 0.742
[[5], [1, 0], [3, 0, 0], [5, 1, 1, 1], [1, 1, 0, 0, 0], [4, 0, 0, 0, 0, 0]], 0.7444
[[1], [5, 1], [1, 0, 0], [5, 0, 0, 0], [3, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1]], 0.7366
[[4], [3, 0], [3, 1, 0], [3, 1, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0]], 0.7352
[[5], [3, 1], [0, 0, 0], [2, 0, 1, 0], [2, 0, 0, 0, 1], [1, 1, 0, 1, 1, 1]], 0.731
[[1], [3, 0], [0, 1, 0], [3, 1, 0, 0], [0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0]], 0.7352
[[0], [5, 1], [5, 1, 0], [3, 0, 0, 1], [2, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0]], 0.7192
[[2], [1, 0], [1, 1, 0], [1, 0, 0, 1], [0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 1]], 0.7236
[[3], [3, 1], [3, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0]], 0.7416
[[5], [3, 0], [2, 0, 0], [3, 0, 0, 0], [4, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0]], 0.7382
[[5], [0, 1], [2, 0, 1], [2, 0, 0, 0], [0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 1]], 0.7362
[[2], [1, 0], [4, 1, 1], [4, 0, 1, 0], [5, 1, 1, 0, 0], [5, 0, 0, 1, 0, 1]], 0.7318
[[0], [4, 0], [3, 0, 0], [5, 1, 0, 0], [3, 1, 0, 0, 0], [4, 1, 0, 0, 0, 0]], 0.7408
[[3], [0, 0], [5, 0, 0], [3, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0]], 0.7382
[[1], [5, 0], [5, 0, 0], [3, 1, 0, 1], [2, 0, 1, 1, 1], [1, 0, 1, 0, 0, 0]], 0.737
[[4], [0, 0], [2, 0, 1], [5, 0, 0, 0], [1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1]], 0.7388
[[3], [2, 1], [4, 1, 1], [0, 0, 0, 0], [1, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0]], 0.7362
[[5], [5, 0], [1, 0, 0], [3, 0, 1, 0], [3, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]], 0.7386
[[5], [0, 0], [0, 0, 0], [1, 0, 1, 0], [5, 0, 0, 0, 1], [0, 1, 0, 0, 1, 1]], 0.7324
[[5], [5, 1], [1, 0, 0], [4, 0, 0, 1], [1, 0, 0, 0, 0], [5, 1, 1, 1, 0, 0]], 0.7324
[[1], [4, 1], [0, 1, 0], [1, 0, 0, 0], [0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0]], 0.7328
[[5], [2, 1], [4, 1, 0], [1, 1, 0, 1], [3, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0]], 0.7278
[[4], [3, 0], [1, 0, 0], [0, 0, 0, 0], [4, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0]], 0.738
[[3], [4, 0], [5, 1, 0], [2, 0, 0, 1], [3, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0]], 0.7376
[[4], [3, 0], [1, 0, 0], [3, 1, 0, 0], [1, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0]], 0.741
[[1], [2, 1], [0, 1, 0], [4, 0, 1, 1], [0, 0, 1, 1, 1], [4, 1, 0, 1, 0, 0]], 0.7114
[[1], [0, 0], [1, 1, 0], [0, 0, 1, 0], [4, 0, 0, 1, 1], [3, 0, 0, 0, 0, 1]], 0.7284
[[5], [5, 1], [1, 1, 0], [0, 0, 0, 1], [5, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0]], 0.7264
[[4], [0, 0], [4, 0, 1], [0, 1, 0, 0], [1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0]], 0.747
[[4], [0, 0], [0, 0, 0], [1, 1, 1, 0], [0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0]], 0.7404
[[2], [2, 0], [0, 0, 1], [5, 0, 1, 0], [4, 0, 1, 1, 0], [2, 1, 0, 0, 0, 0]], 0.74
[[3], [5, 1], [3, 0, 0], [0, 0, 0, 0], [5, 0, 0, 0, 0], [2, 1, 1, 0, 0, 1]], 0.735
[[0], [0, 0], [5, 0, 1], [0, 0, 0, 0], [3, 0, 0, 1, 1], [3, 1, 0, 1, 1, 1]], 0.739
[[2], [4, 1], [5, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0], [4, 1, 1, 1, 1, 0]], 0.7376
[[1], [0, 1], [1, 1, 0], [4, 0, 1, 0], [5, 0, 0, 0, 1], [5, 1, 0, 1, 0, 0]], 0.7218
[[3], [3, 0], [5, 0, 0], [3, 1, 1, 0], [0, 0, 0, 0, 1], [4, 0, 1, 1, 0, 1]], 0.7342
[[3], [0, 0], [0, 1, 1], [4, 0, 0, 0], [2, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1]], 0.7308
[[3], [0, 0], [3, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0, 0], [3, 1, 0, 0, 1, 0]], 0.7378
[[2], [0, 0], [3, 0, 0], [0, 0, 0, 1], [5, 1, 0, 0, 0], [4, 1, 0, 0, 0, 0]], 0.7488
[[3], [3, 0], [4, 1, 0], [0, 0, 0, 1], [4, 0, 0, 0, 0], [5, 0, 1, 0, 1, 0]], 0.7386
